time,ID,remaining energy,lpm,cpu,rx,tx,harvested energy,remaining energy after eh,added
90,22,,3240.0,55716.0,27300.0,4380.0,,,
90,5,,,,,,,,
90,42,,,,,,,,
90,19,,,,,,,,
90,22,265094892.0,,,,,,,
90,51,,3240.0,57540.0,25740.0,4200.0,,,
90,43,,3180.0,59904.0,25980.0,4320.0,,,
90,26,,3180.0,58188.0,27480.0,4260.0,,,
90,51,265109640.0,,,,,,,
90,56,,3180.0,62208.0,26700.0,4260.0,,,
90,43,265098408.0,,,,,,,
90,26,265086540.0,,,,,,,
90,56,265069116.0,,,,,,,
90,9,,3120.0,70716.0,30840.0,9060.0,,,
90,5,,3180.0,64344.0,27300.0,4440.0,,,
90,9,265038672.0,,,,,,,
90,19,,3240.0,53184.0,26820.0,3960.0,,,
90,42,,3180.0,58020.0,26100.0,4380.0,,,
90,5,264552876.0,,,,,12.88,264552914.64,12.88
90,19,265121052.0,,,,,,,
90,42,265101696.0,,,,,,,
90,38,,,,,,,,
90,17,,,,,,,,
90,38,,3180.0,66984.0,27540.0,5280.0,,,
90,38,264976704.0,,,,,,,
90,17,,3180.0,64368.0,30360.0,4140.0,,,
90,17,265061076.0,,,,,,,
90,36,,,,,,,,
90,13,,,,,,,,
90,3,,,,,,,,
90,21,,,,,,,,
90,36,,3180.0,57996.0,26220.0,4920.0,,,
90,13,,3240.0,57516.0,25680.0,3900.0,,,
90,36,265045032.0,,,,,,,
90,13,265111188.0,,,,,,,
90,23,,,,,,,,
90,3,,3180.0,60312.0,26520.0,4560.0,,,
90,21,,3240.0,55692.0,25920.0,4380.0,,,
90,3,265033584.0,,,,,12.88,265033622.64,12.88
90,21,265098804.0,,,,,,,
90,32,,,,,,,,
90,23,,3180.0,60264.0,28020.0,4860.0,,,
90,23,265068828.0,,,,,,,
90,32,,3180.0,66672.0,27300.0,4620.0,,,
90,32,265052136.0,,,,,,,
120,39,,,,,,,,
120,34,,,,,,,,
120,24,,,,,,,,
120,8,,,,,,,,
120,39,,3180.0,62256.0,26700.0,4080.0,,,
120,34,,3180.0,60468.0,26280.0,5820.0,,,
120,24,,3180.0,60324.0,26580.0,4560.0,,,
120,39,264949296.0,,,,,,,
120,34,264980592.0,,,,,,,
120,48,,,,,,,,
120,24,264939276.0,,,,,,,
120,50,,,,,,,,
120,8,,3180.0,66036.0,29100.0,9780.0,,,
120,55,,,,,,,,
120,28,,,,,,,,
120,8,264975624.0,,,,,,,
120,48,,3240.0,53232.0,25080.0,4140.0,,,
120,48,265041252.0,,,,,,,
120,50,,3180.0,57924.0,25500.0,3900.0,,,
120,11,,,,,,,,
120,50,265020828.0,,,,,,,
120,55,,3180.0,64776.0,26940.0,4560.0,,,
120,31,,,,,,,,
120,28,,3240.0,51192.0,24780.0,7860.0,,,
120,55,264940332.0,,,,,,,
120,35,,,,,,,,
120,28,265044972.0,,,,,,,
120,54,,,,,,,,
120,44,,,,,,,,
120,45,,,,,,,,
120,2,,,,,,,,
120,30,,,,,,,,
120,6,,,,,,,,
120,31,,3240.0,57744.0,25980.0,3600.0,,,
120,31,265014864.0,,,,,,,
120,35,,3180.0,63012.0,27780.0,6000.0,,,
120,54,,3180.0,57912.0,25740.0,4140.0,,,
120,44,,3180.0,59952.0,26100.0,4320.0,,,
120,45,,3180.0,64500.0,26820.0,3840.0,,,
120,11,,3120.0,72264.0,34080.0,10200.0,,,
120,35,264797928.0,,,,,,,
120,54,265014156.0,,,,,,,
120,44,265006320.0,,,,,,,
120,45,264977520.0,,,,,,,
120,11,264844176.0,,,,,,,
120,2,,3120.0,72552.0,40800.0,26820.0,,,
120,30,,3180.0,66864.0,27480.0,4140.0,,,
120,2,264511332.0,,,,,12.88,264511383.52,12.88
120,6,,3180.0,66240.0,34740.0,22920.0,,,
120,30,264902868.0,,,,,,,
120,6,264583800.0,,,,,12.88,264583851.52,12.88
120,18,,,,,,,,
120,4,,,,,,,,
120,33,,,,,,,,
120,27,,,,,,,,
120,41,,,,,,,,
120,18,,3240.0,57792.0,27600.0,4740.0,,,
120,18,264991536.0,,,,,,,
120,7,,,,,,,,
120,47,,,,,,,,
120,40,,,,,,,,
120,53,,,,,,,,
120,33,,3240.0,53352.0,25320.0,4500.0,,,
120,33,265037280.0,,,,,,,
120,4,,3180.0,60540.0,26640.0,4500.0,,,
120,4,264463656.0,,,,,12.88,264463707.52,12.88
120,27,,3240.0,55632.0,25500.0,3960.0,,,
120,14,,,,,,,,
120,41,,3180.0,59784.0,26220.0,4140.0,,,
120,27,265030092.0,,,,,,,
120,41,264997020.0,,,,,,,
120,15,,,,,,,,
120,46,,,,,,,,
120,7,,3180.0,61680.0,28800.0,10500.0,,,
120,25,,,,,,,,
120,20,,,,,,,,
120,16,,,,,,,,
120,37,,,,,,,,
120,7,264993048.0,,,,,,,
120,47,,3180.0,64452.0,26760.0,4380.0,,,
120,40,,3180.0,62640.0,26640.0,4560.0,,,
120,53,,3180.0,62472.0,26460.0,4560.0,,,
120,47,264928524.0,,,,,,,
120,40,264907968.0,,,,,,,
120,53,264943980.0,,,,,,,
120,52,,,,,,,,
120,14,,3180.0,59904.0,26280.0,4260.0,,,
120,14,264996504.0,,,,,,,
120,15,,3180.0,62064.0,29280.0,4020.0,,,
120,46,,3240.0,55380.0,25500.0,4140.0,,,
120,25,,3240.0,57480.0,27300.0,3600.0,,,
120,15,264963228.0,,,,,,,
120,20,,3180.0,58212.0,26760.0,5400.0,,,
120,16,,3180.0,64776.0,31680.0,4560.0,,,
120,37,,3180.0,61008.0,27660.0,5940.0,,,
120,46,265032744.0,,,,,,,
120,25,264991428.0,,,,,,,
120,20,264913848.0,,,,,,,
120,16,264901908.0,,,,,,,
120,37,264819084.0,,,,,,,
120,10,,,,,,,,
120,12,,,,,,,,
120,10,,3240.0,55344.0,26580.0,4140.0,,,
120,49,,,,,,,,
120,52,,3180.0,69336.0,27540.0,8280.0,,,
120,10,265027812.0,,,,,,,
120,52,264929328.0,,,,,,,
120,29,,,,,,,,
120,12,,3180.0,62508.0,29520.0,4980.0,,,
120,22,,,,,,,,
120,12,264899148.0,,,,,,,
120,51,,,,,,,,
120,49,,3180.0,64272.0,26940.0,4020.0,,,
120,43,,,,,,,,
120,26,,,,,,,,
120,56,,,,,,,,
120,49,264973560.0,,,,,,,
120,29,,3240.0,53136.0,25260.0,3840.0,,,
120,9,,,,,,,,
120,29,265034004.0,,,,,,,
120,5,,,,,,,,
120,42,,,,,,,,
120,19,,,,,,,,
120,22,,3240.0,55728.0,27240.0,4380.0,,,
120,22,265004304.0,,,,,,,
120,51,,3240.0,57564.0,25680.0,3900.0,,,
120,43,,3180.0,59820.0,25920.0,3960.0,,,
120,26,,3180.0,57996.0,27360.0,4080.0,,,
120,51,265019256.0,,,,,,,
120,56,,3180.0,61944.0,26460.0,4200.0,,,
120,43,265005528.0,,,,,,,
120,26,264993924.0,,,,,,,
120,56,264973332.0,,,,,,,
120,9,,3120.0,70968.0,31200.0,10560.0,,,
120,5,,3180.0,64992.0,27540.0,4680.0,,,
120,9,264922824.0,,,,,,,
120,42,,3240.0,57708.0,25860.0,4380.0,,,
120,19,,3240.0,53568.0,30720.0,4140.0,,,
120,38,,,,,,,,
120,5,264452484.0,,,,,12.88,264452535.52,12.88
120,19,265029384.0,,,,,,,
120,42,265010508.0,,,,,,,
120,17,,,,,,,,
120,38,,3180.0,66660.0,27120.0,4020.0,,,
120,38,264875724.0,,,,,,,
120,17,,3180.0,64596.0,30180.0,3900.0,,,
120,36,,,,,,,,
120,17,264959220.0,,,,,,,
120,13,,,,,,,,
120,3,,,,,,,,
120,21,,,,,,,,
120,36,,3180.0,58152.0,26220.0,8400.0,,,
120,23,,,,,,,,
120,13,,3240.0,57708.0,25740.0,3900.0,,,
120,36,264949080.0,,,,,,,
120,13,265020600.0,,,,,,,
120,3,,3180.0,60012.0,25860.0,3780.0,,,
120,21,,3240.0,55596.0,26100.0,5040.0,,,
120,3,264940752.0,,,,,12.88,264940803.52,12.88
120,32,,,,,,,,
120,21,265008828.0,,,,,,,
120,23,,3180.0,59688.0,27720.0,3840.0,,,
120,23,264974400.0,,,,,,,
120,32,,3180.0,66720.0,27000.0,4080.0,,,
120,32,264951156.0,,,,,,,
150,39,,,,,,,,
150,34,,,,,,,,
150,24,,,,,,,,
150,8,,,,,,,,
150,39,,3180.0,61872.0,26520.0,4020.0,,,
150,48,,,,,,,,
150,34,,3180.0,60000.0,26280.0,4740.0,,,
150,24,,3180.0,60036.0,26580.0,4980.0,,,
150,39,264853704.0,,,,,,,
150,34,264886392.0,,,,,,,
150,24,264844500.0,,,,,,,
150,50,,,,,,,,
150,55,,,,,,,,
150,28,,,,,,,,
150,8,,3180.0,66084.0,29220.0,9720.0,,,
150,8,264867420.0,,,,,,,
150,48,,3240.0,53196.0,25500.0,4800.0,,,
150,11,,,,,,,,
150,48,264954516.0,,,,,,,
150,31,,,,,,,,
150,50,,3180.0,57948.0,25800.0,4440.0,,,
150,50,264929460.0,,,,,,,
150,35,,,,,,,,
150,54,,,,,,,,
150,44,,,,,,,,
150,45,,,,,,,,
150,55,,3180.0,64356.0,26880.0,4440.0,,,
150,28,,3240.0,50820.0,24780.0,3840.0,,,
150,55,264841476.0,,,,,,,
150,28,264962292.0,,,,,,,
150,2,,,,,,,,
150,30,,,,,,,,
150,6,,,,,,,,
150,31,,3240.0,57384.0,25800.0,3840.0,,,
150,31,264924600.0,,,,,,,
150,35,,3180.0,62892.0,27540.0,5400.0,,,
150,54,,3240.0,57540.0,25860.0,4500.0,,,
150,44,,3180.0,59892.0,26220.0,4140.0,,,
150,45,,3180.0,64188.0,26700.0,3540.0,,,
150,35,264698916.0,,,,,,,
150,11,,3120.0,72108.0,34140.0,10740.0,,,
150,54,264923016.0,,,,,,,
150,44,264912888.0,,,,,,,
150,45,264879912.0,,,,,,,
150,11,264724068.0,,,,,,,
150,2,,3120.0,72240.0,40740.0,26580.0,,,
150,30,,3180.0,67164.0,27180.0,4200.0,,,
150,2,264368652.0,,,,,12.88,264368716.4,12.88
150,18,,,,,,,,
150,6,,3180.0,66744.0,35160.0,23760.0,,,
150,30,264801144.0,,,,,,,
150,6,264454956.0,,,,,12.88,264455020.4,12.88
150,4,,,,,,,,
150,33,,,,,,,,
150,27,,,,,,,,
150,41,,,,,,,,
150,7,,,,,,,,
150,18,,3240.0,57864.0,27600.0,4260.0,,,
150,47,,,,,,,,
150,40,,,,,,,,
150,53,,,,,,,,
150,18,264898572.0,,,,,,,
150,33,,3240.0,53100.0,25140.0,4140.0,,,
150,33,264951660.0,,,,,,,
150,14,,,,,,,,
150,4,,3180.0,60600.0,26700.0,4860.0,,,
150,4,264368316.0,,,,,12.88,264368380.4,12.88
150,15,,,,,,,,
150,27,,3240.0,55824.0,25680.0,4260.0,,,
150,46,,,,,,,,
150,25,,,,,,,,
150,41,,3180.0,59712.0,26100.0,3720.0,,,
150,20,,,,,,,,
150,16,,,,,,,,
150,37,,,,,,,,
150,27,264941088.0,,,,,,,
150,41,264904308.0,,,,,,,
150,7,,3180.0,61716.0,28680.0,10440.0,,,
150,7,264889032.0,,,,,,,
150,47,,3180.0,64344.0,26760.0,7740.0,,,
150,52,,,,,,,,
150,40,,3180.0,61884.0,26460.0,8280.0,,,
150,53,,3180.0,62136.0,26520.0,4140.0,,,
150,47,264826500.0,,,,,,,
150,40,264808164.0,,,,,,,
150,53,264848004.0,,,,,,,
150,14,,3180.0,59496.0,26160.0,3300.0,,,
150,14,264904368.0,,,,,,,
150,15,,3180.0,62196.0,29460.0,3720.0,,,
150,46,,3240.0,55344.0,25560.0,4200.0,,,
150,25,,3240.0,57792.0,27600.0,4080.0,,,
150,15,264864672.0,,,,,,,
150,20,,3180.0,58740.0,26820.0,5820.0,,,
150,16,,3180.0,64536.0,31740.0,4440.0,,,
150,37,,3180.0,59964.0,26880.0,4620.0,,,
150,46,264944400.0,,,,,,,
150,25,264898716.0,,,,,,,
150,10,,,,,,,,
150,20,264819288.0,,,,,,,
150,16,264798012.0,,,,,,,
150,37,264724440.0,,,,,,,
150,12,,,,,,,,
150,49,,,,,,,,
150,10,,3240.0,55500.0,26700.0,4140.0,,,
150,29,,,,,,,,
150,52,,3180.0,69492.0,27900.0,5220.0,,,
150,10,264938232.0,,,,,,,
150,52,264823536.0,,,,,,,
150,22,,,,,,,,
150,12,,3180.0,62664.0,29340.0,5100.0,,,
150,12,264798864.0,,,,,,,
150,51,,,,,,,,
150,43,,,,,,,,
150,26,,,,,,,,
150,56,,,,,,,,
150,49,,3180.0,64956.0,27120.0,4680.0,,,
150,9,,,,,,,,
150,49,264873624.0,,,,,,,
150,5,,,,,,,,
150,29,,3240.0,53400.0,25200.0,3960.0,,,
150,42,,,,,,,,
150,19,,,,,,,,
150,29,264948204.0,,,,,,,
150,22,,3240.0,55704.0,27300.0,4620.0,,,
150,22,264913440.0,,,,,,,
150,51,,3240.0,57708.0,25860.0,4440.0,,,
150,43,,3180.0,59640.0,25740.0,3900.0,,,
150,26,,3240.0,57624.0,27480.0,3840.0,,,
150,51,264928008.0,,,,,,,
150,56,,3180.0,62136.0,26520.0,3900.0,,,
150,43,264913068.0,,,,,,,
150,26,264901740.0,,,,,,,
150,56,264877596.0,,,,,,,
150,38,,,,,,,,
150,9,,3120.0,70440.0,31380.0,10560.0,,,
150,5,,3180.0,64464.0,27300.0,4920.0,,,
150,9,264807324.0,,,,,,,
150,42,,3240.0,57660.0,25920.0,4320.0,,,
150,19,,3240.0,53244.0,26760.0,3900.0,,,
150,5,264352620.0,,,,,12.88,264352684.4,12.88
150,42,264919368.0,,,,,,,
150,19,264942240.0,,,,,,,
150,17,,,,,,,,
150,38,,3180.0,66924.0,27000.0,8100.0,,,
150,38,264770520.0,,,,,,,
150,36,,,,,,,,
150,13,,,,,,,,
150,17,,3180.0,64680.0,30300.0,4500.0,,,
150,17,264856560.0,,,,,,,
150,3,,,,,,,,
150,21,,,,,,,,
150,23,,,,,,,,
150,36,,3240.0,57564.0,25680.0,3900.0,,,
150,13,,3240.0,57696.0,25860.0,4140.0,,,
150,36,264858696.0,,,,,,,
150,13,264929664.0,,,,,,,
150,3,,3180.0,60504.0,26220.0,4320.0,,,
150,32,,,,,,,,
150,21,,3240.0,55176.0,25800.0,3840.0,,,
150,3,264846528.0,,,,,12.88,264846592.4,12.88
150,21,264920772.0,,,,,,,
150,23,,3180.0,59976.0,28080.0,4560.0,,,
150,23,264878604.0,,,,,,,
150,32,,3180.0,66828.0,26880.0,3840.0,,,
150,32,264850428.0,,,,,,,
180,39,,,,,,,,
180,34,,,,,,,,
180,24,,,,,,,,
180,8,,,,,,,,
180,48,,,,,,,,
180,39,,3180.0,61932.0,26520.0,8100.0,,,
180,34,,3180.0,59568.0,26040.0,3840.0,,,
180,50,,,,,,,,
180,24,,3180.0,59808.0,26340.0,4560.0,,,
180,39,264753972.0,,,,,,,
180,34,264793764.0,,,,,,,
180,55,,,,,,,,
180,24,264750612.0,,,,,,,
180,28,,,,,,,,
180,8,,3180.0,66576.0,29520.0,10620.0,,,
180,8,264757524.0,,,,,,,
180,11,,,,,,,,
180,48,,3240.0,53004.0,25020.0,7920.0,,,
180,31,,,,,,,,
180,48,264865332.0,,,,,,,
180,35,,,,,,,,
180,54,,,,,,,,
180,44,,,,,,,,
180,45,,,,,,,,
180,50,,3240.0,57324.0,25680.0,3600.0,,,
180,50,264839616.0,,,,,,,
180,55,,3180.0,64464.0,27180.0,4260.0,,,
180,2,,,,,,,,
180,28,,3240.0,50724.0,24900.0,4080.0,,,
180,30,,,,,,,,
180,55,264742392.0,,,,,,,
180,28,264879348.0,,,,,,,
180,6,,,,,,,,
180,31,,3240.0,57840.0,25980.0,5160.0,,,
180,35,,3180.0,62412.0,27360.0,5400.0,,,
180,31,264832380.0,,,,,,,
180,54,,3240.0,57480.0,25920.0,4380.0,,,
180,44,,3180.0,59724.0,26160.0,3840.0,,,
180,45,,3180.0,64164.0,27120.0,4320.0,,,
180,11,,3120.0,72096.0,34320.0,10920.0,,,
180,35,264600564.0,,,,,,,
180,54,264831996.0,,,,,,,
180,44,264819984.0,,,,,,,
180,45,264781128.0,,,,,,,
180,11,264603612.0,,,,,,,
180,18,,,,,,,,
180,2,,3120.0,72156.0,41160.0,26820.0,,,
180,30,,3180.0,66336.0,27000.0,3600.0,,,
180,2,264225396.0,,,,,12.88,264225473.28,12.88
180,6,,3180.0,66288.0,35220.0,23880.0,,,
180,4,,,,,,,,
180,30,264701028.0,,,,,,,
180,33,,,,,,,,
180,6,264326388.0,,,,,12.88,264326465.28,12.88
180,27,,,,,,,,
180,41,,,,,,,,
180,7,,,,,,,,
180,47,,,,,,,,
180,40,,,,,,,,
180,53,,,,,,,,
180,18,,3240.0,57696.0,27780.0,4560.0,,,
180,18,264805296.0,,,,,,,
180,14,,,,,,,,
180,33,,3240.0,53328.0,25080.0,4020.0,,,
180,33,264865992.0,,,,,,,
180,15,,,,,,,,
180,46,,,,,,,,
180,4,,3180.0,59976.0,26220.0,4260.0,,,
180,25,,,,,,,,
180,20,,,,,,,,
180,16,,,,,,,,
180,37,,,,,,,,
180,4,264274680.0,,,,,12.88,264274757.28,12.88
180,27,,3240.0,55428.0,25620.0,4200.0,,,
180,41,,3180.0,59784.0,26040.0,3840.0,,,
180,27,264852600.0,,,,,,,
180,52,,,,,,,,
180,41,264811464.0,,,,,,,
180,7,,3180.0,61152.0,28800.0,10320.0,,,
180,47,,3180.0,64128.0,26820.0,4020.0,,,
180,40,,3180.0,62328.0,26460.0,4200.0,,,
180,7,264785580.0,,,,,,,
180,53,,3180.0,62232.0,26520.0,4320.0,,,
180,47,264728352.0,,,,,,,
180,40,264711996.0,,,,,,,
180,53,264751752.0,,,,,,,
180,14,,3180.0,59772.0,26340.0,4260.0,,,
180,14,264810816.0,,,,,,,
180,10,,,,,,,,
180,15,,3180.0,62316.0,29580.0,4440.0,,,
180,46,,3240.0,55452.0,25620.0,4080.0,,,
180,25,,3240.0,57300.0,27420.0,3780.0,,,
180,20,,3180.0,57972.0,26280.0,4560.0,,,
180,16,,3180.0,64728.0,31920.0,4980.0,,,
180,37,,3180.0,59868.0,26700.0,4800.0,,,
180,15,264765156.0,,,,,,,
180,46,264856008.0,,,,,,,
180,25,264806976.0,,,,,,,
180,20,264727296.0,,,,,,,
180,16,264693204.0,,,,,,,
180,37,264629892.0,,,,,,,
180,12,,,,,,,,
180,49,,,,,,,,
180,29,,,,,,,,
180,10,,3240.0,55212.0,26760.0,4020.0,,,
180,52,,3180.0,68748.0,27840.0,4920.0,,,
180,10,264849000.0,,,,,,,
180,22,,,,,,,,
180,52,264718848.0,,,,,,,
180,51,,,,,,,,
180,43,,,,,,,,
180,12,,3180.0,62532.0,29700.0,5460.0,,,
180,26,,,,,,,,
180,56,,,,,,,,
180,12,264697992.0,,,,,,,
180,9,,,,,,,,
180,5,,,,,,,,
180,19,,,,,,,,
180,42,,,,,,,,
180,49,,3180.0,64488.0,27180.0,4560.0,,,
180,49,264774216.0,,,,,,,
180,29,,3240.0,53460.0,25320.0,4500.0,,,
180,29,264861684.0,,,,,,,
180,22,,3240.0,55356.0,27300.0,4260.0,,,
180,22,264823284.0,,,,,,,
180,51,,3240.0,57744.0,25920.0,4680.0,,,
180,43,,3180.0,59712.0,26100.0,4560.0,,,
180,26,,3240.0,57492.0,27720.0,4680.0,,,
180,56,,3180.0,62220.0,26580.0,4740.0,,,
180,38,,,,,,,,
180,51,264836424.0,,,,,,,
180,43,264819516.0,,,,,,,
180,26,264808608.0,,,,,,,
180,56,264780876.0,,,,,,,
180,9,,3120.0,70848.0,31200.0,10140.0,,,
180,17,,,,,,,,
180,5,,3180.0,64104.0,27180.0,4740.0,,,
180,19,,3240.0,53196.0,27000.0,4200.0,,,
180,42,,3240.0,57420.0,25980.0,4020.0,,,
180,9,264692016.0,,,,,,,
180,5,264253416.0,,,,,12.88,264253493.28,12.88
180,42,264828708.0,,,,,,,
180,19,264854604.0,,,,,,,
180,36,,,,,,,,
180,38,,3180.0,66768.0,27360.0,4680.0,,,
180,13,,,,,,,,
180,38,264668532.0,,,,,,,
180,3,,,,,,,,
180,17,,3180.0,64104.0,30360.0,3900.0,,,
180,21,,,,,,,,
180,17,264755016.0,,,,,,,
180,23,,,,,,,,
180,36,,3240.0,57528.0,25740.0,4200.0,,,
180,32,,,,,,,,
180,13,,3240.0,57288.0,25680.0,3600.0,,,
180,36,264767988.0,,,,,,,
180,13,264839856.0,,,,,,,
180,3,,3180.0,60276.0,26280.0,4860.0,,,
180,21,,3240.0,55440.0,25560.0,7920.0,,,
180,3,264751932.0,,,,,12.88,264752009.28,12.88
180,21,264828612.0,,,,,,,
180,23,,3180.0,59688.0,27840.0,3660.0,,,
180,23,264784236.0,,,,,,,
180,32,,3180.0,66660.0,27060.0,3900.0,,,
180,32,264749628.0,,,,,,,
210,39,,,,,,,,
210,34,,,,,,,,
210,24,,,,,,,,
210,8,,,,,,,,
210,48,,,,,,,,
210,50,,,,,,,,
210,39,,3180.0,62268.0,26760.0,5220.0,,,
210,34,,3180.0,60072.0,26580.0,4740.0,,,
210,55,,,,,,,,
210,28,,,,,,,,
210,24,,3180.0,60384.0,26460.0,4320.0,,,
210,39,264656544.0,,,,,,,
210,34,264699192.0,,,,,,,
210,24,264656268.0,,,,,,,
210,8,,3180.0,66420.0,29160.0,9900.0,,,
210,11,,,,,,,,
210,8,264648864.0,,,,,,,
210,31,,,,,,,,
210,35,,,,,,,,
210,54,,,,,,,,
210,44,,,,,,,,
210,45,,,,,,,,
210,48,,3240.0,53196.0,25140.0,3960.0,,,
210,48,264779796.0,,,,,,,
210,2,,,,,,,,
210,50,,3240.0,57468.0,25560.0,3840.0,,,
210,30,,,,,,,,
210,50,264749508.0,,,,,,,
210,6,,,,,,,,
210,55,,3180.0,64428.0,26880.0,4080.0,,,
210,28,,3240.0,51024.0,25140.0,4860.0,,,
210,55,264643824.0,,,,,,,
210,28,264795084.0,,,,,,,
210,31,,3240.0,57276.0,26040.0,4320.0,,,
210,31,264741504.0,,,,,,,
210,18,,,,,,,,
210,35,,3180.0,62040.0,27300.0,4500.0,,,
210,54,,3240.0,57600.0,25800.0,3960.0,,,
210,44,,3180.0,59952.0,26160.0,7980.0,,,
210,45,,3180.0,64248.0,26940.0,3960.0,,,
210,11,,3120.0,71592.0,33780.0,9540.0,,,
210,35,264503544.0,,,,,,,
210,54,264741396.0,,,,,,,
210,44,264722712.0,,,,,,,
210,45,264682800.0,,,,,,,
210,11,264485580.0,,,,,,,
210,4,,,,,,,,
210,2,,3120.0,71940.0,40800.0,26580.0,,,
210,33,,,,,,,,
210,30,,3180.0,66540.0,26880.0,3720.0,,,
210,2,264082956.0,,,,,12.88,264083046.16,12.88
210,6,,3180.0,66036.0,34620.0,22320.0,,,
210,30,264600708.0,,,,,,,
210,6,264200232.0,,,,,12.88,264200322.16,12.88
210,27,,,,,,,,
210,41,,,,,,,,
210,7,,,,,,,,
210,47,,,,,,,,
210,40,,,,,,,,
210,53,,,,,,,,
210,18,,3240.0,57648.0,27420.0,4320.0,,,
210,18,264712668.0,,,,,,,
210,14,,,,,,,,
210,15,,,,,,,,
210,46,,,,,,,,
210,33,,3240.0,53004.0,25260.0,8100.0,,,
210,25,,,,,,,,
210,20,,,,,,,,
210,16,,,,,,,,
210,37,,,,,,,,
210,33,264776388.0,,,,,,,
210,4,,3180.0,60348.0,26700.0,5160.0,,,
210,52,,,,,,,,
210,4,264179292.0,,,,,12.88,264179382.16,12.88
210,27,,3240.0,55656.0,25800.0,4620.0,,,
210,41,,3180.0,59928.0,26220.0,4200.0,,,
210,27,264763284.0,,,,,,,
210,41,264717936.0,,,,,,,
210,7,,3180.0,61752.0,28320.0,9600.0,,,
210,7,264682728.0,,,,,,,
210,47,,3180.0,64608.0,26700.0,4200.0,,,
210,40,,3180.0,62100.0,26460.0,3900.0,,,
210,53,,3180.0,62052.0,26340.0,3780.0,,,
210,47,264629664.0,,,,,,,
210,40,264616356.0,,,,,,,
210,53,264656400.0,,,,,,,
210,10,,,,,,,,
210,14,,3180.0,59784.0,26340.0,4140.0,,,
210,14,264717372.0,,,,,,,
210,15,,3180.0,62388.0,29580.0,4860.0,,,
210,46,,3240.0,55536.0,25620.0,4560.0,,,
210,25,,3240.0,57828.0,27420.0,4140.0,,,
210,15,264665148.0,,,,,,,
210,20,,3180.0,58044.0,26400.0,5220.0,,,
210,16,,3180.0,64716.0,31740.0,4980.0,,,
210,37,,3180.0,59916.0,26760.0,4800.0,,,
210,46,264767052.0,,,,,,,
210,25,264714348.0,,,,,,,
210,20,264634452.0,,,,,,,
210,12,,,,,,,,
210,16,264588588.0,,,,,,,
210,37,264535236.0,,,,,,,
210,49,,,,,,,,
210,29,,,,,,,,
210,22,,,,,,,,
210,10,,3240.0,55152.0,26520.0,3900.0,,,
210,52,,3180.0,69156.0,27720.0,4740.0,,,
210,10,264760188.0,,,,,,,
210,51,,,,,,,,
210,52,264614052.0,,,,,,,
210,43,,,,,,,,
210,26,,,,,,,,
210,56,,,,,,,,
210,12,,3180.0,62592.0,29280.0,4560.0,,,
210,9,,,,,,,,
210,5,,,,,,,,
210,12,264598380.0,,,,,,,
210,19,,,,,,,,
210,42,,,,,,,,
210,49,,3180.0,64344.0,26940.0,4140.0,,,
210,49,264675612.0,,,,,,,
210,29,,3240.0,53460.0,25380.0,4440.0,,,
210,29,264775164.0,,,,,,,
210,22,,3240.0,55452.0,27120.0,4440.0,,,
210,22,264733032.0,,,,,,,
210,38,,,,,,,,
210,51,,3180.0,57852.0,25680.0,3960.0,,,
210,43,,3180.0,59832.0,25980.0,4560.0,,,
210,26,,3180.0,57888.0,27240.0,3840.0,,,
210,51,264745752.0,,,,,,,
210,56,,3180.0,62088.0,26520.0,4260.0,,,
210,17,,,,,,,,
210,43,264725964.0,,,,,,,
210,26,264716460.0,,,,,,,
210,56,264684828.0,,,,,,,
210,9,,3120.0,70500.0,31020.0,9480.0,,,
210,5,,3180.0,64632.0,27360.0,5040.0,,,
210,9,264577896.0,,,,,,,
210,19,,3240.0,53268.0,26820.0,4440.0,,,
210,42,,3240.0,57672.0,25860.0,4200.0,,,
210,5,264153204.0,,,,,12.88,264153294.16,12.88
210,19,264766836.0,,,,,,,
210,42,264737736.0,,,,,,,
210,36,,,,,,,,
210,13,,,,,,,,
210,3,,,,,,,,
210,38,,3180.0,66804.0,27360.0,4860.0,,,
210,21,,,,,,,,
210,38,264566328.0,,,,,,,
210,17,,3180.0,64344.0,30000.0,4080.0,,,
210,17,264653412.0,,,,,,,
210,23,,,,,,,,
210,32,,,,,,,,
210,36,,3240.0,57864.0,25800.0,4440.0,,,
210,13,,3180.0,58152.0,25860.0,4560.0,,,
210,36,264676644.0,,,,,,,
210,13,264748104.0,,,,,,,
210,3,,3180.0,60468.0,26220.0,4860.0,,,
210,21,,3240.0,55908.0,25680.0,4320.0,,,
210,3,264657204.0,,,,,12.88,264657294.16,12.88
210,21,264739464.0,,,,,,,
210,23,,3180.0,59604.0,27720.0,4200.0,,,
210,23,264689532.0,,,,,,,
210,32,,3180.0,66660.0,27060.0,3780.0,,,
210,32,264648948.0,,,,,,,
240,39,,,,,,,,
240,34,,,,,,,,
240,24,,,,,,,,
240,8,,,,,,,,
240,48,,,,,,,,
240,50,,,,,,,,
240,55,,,,,,,,
240,28,,,,,,,,
240,39,,3180.0,62280.0,26700.0,3840.0,,,
240,34,,3180.0,59616.0,26340.0,4140.0,,,
240,24,,3180.0,60108.0,26400.0,4380.0,,,
240,39,264560544.0,,,,,,,
240,34,264605916.0,,,,,,,
240,24,264562200.0,,,,,,,
240,11,,,,,,,,
240,8,,3180.0,66180.0,29160.0,9240.0,,,
